"","Title","Date","Prize","URL"
"8412","標題[賣/嘉義] APPLE Mouses 有線滑鼠","時間Thu Jan 21 14:45:19 2016","[交易價格]：1100","https://www.ptt.cc/bbs/MacShop/M.1453358723.A.058.html"
"8413","標題[賣/臺北] Beats solo 2 白","時間Thu Jan 21 15:06:34 2016","[交易價格]：3500","https://www.ptt.cc/bbs/MacShop/M.1453359997.A.A2B.html"
"8414","標題[賣/台北] iphone 6s 64g 金色 ","時間Thu Jan 21 15:25:08 2016","[交易價格]： 25000","https://www.ptt.cc/bbs/MacShop/M.1453361110.A.131.html"
"8415","標題[賣/台中] iPad Air 16G Wifi白色二手(配件全新)","時間Thu Jan 21 15:40:01 2016","[交易價格]：8300","https://www.ptt.cc/bbs/MacShop/M.1453362003.A.608.html"
"8416","標題[賣/全國] Just Mobile MFI行動電源 Top Gum金色","時間Thu Jan 21 16:01:22 2016","[交易價格]：1500含運費","https://www.ptt.cc/bbs/MacShop/M.1453363284.A.160.html"
"8417","標題[賣/雙北] 全新iPhone 6s 64g 玫瑰金","時間Thu Jan 21 16:29:35 2016","[交易價格]：25444","https://www.ptt.cc/bbs/MacShop/M.1453364978.A.56D.html"
"8418","標題[賣/台北] IPAD MINI 2 LTE 16","時間Thu Jan 21 16:42:03 2016","[交易價格]：6500  今天交易  6000","https://www.ptt.cc/bbs/MacShop/M.1453365728.A.0A4.html"
"8419","標題[賣/雙北] 全新未拆iPad mini 4 128G LTE+wifi 金色","時間Thu Jan 21 17:27:34 2016","[交易價格]：20000","https://www.ptt.cc/bbs/MacShop/M.1453368464.A.DA8.html"
"8420","標題[賣/全省] 全新apple watch42mm金色殼午夜藍帶 ","時間Thu Jan 21 18:13:25 2016","[交易價格]：9500","https://www.ptt.cc/bbs/MacShop/M.1453371210.A.42A.html"
"8421","標題[賣/台北] iPad Air / Mini Smart Cover 原廠","時間Thu Jan 21 18:15:26 2016","[交易價格]： 490元 可刷卡 免運費","https://www.ptt.cc/bbs/MacShop/M.1453371329.A.8AF.html"
"8422","標題[賣/台北] iphone 6s 64G 玫瑰金 ","時間Thu Jan 21 18:36:48 2016","[交易價格]：25500 已經貼上玻璃膜+艾斯機膜 全機包膜","https://www.ptt.cc/bbs/MacShop/M.1453372610.A.6EE.html"
"8423","標題[賣/台南] iphone 5S 32G金色","時間Thu Jan 21 19:32:25 2016","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1453375948.A.D81.html"
"8424","標題[賣/全省] Apple EarPods 原廠耳機","時間Thu Jan 21 19:37:14 2016","[交易價格]：$500 含運","https://www.ptt.cc/bbs/MacShop/M.1453376236.A.216.html"
"8425","標題[賣/全國] 全新iphone 6s 64G","時間Thu Jan 21 19:52:17 2016","[交易價格]：25,500","https://www.ptt.cc/bbs/MacShop/M.1453377140.A.D63.html"
"8426","標題[賣/台中] 二手iphone6 64G 銀色","時間Thu Jan 21 20:17:23 2016","[交易價格]：15000","https://www.ptt.cc/bbs/MacShop/M.1453378646.A.DEA.html"
"8427","標題[賣/新竹] 全新MacBook air 11 128G 4G","時間Thu Jan 21 20:18:40 2016","[交易價格]：28,000","https://www.ptt.cc/bbs/MacShop/M.1453378723.A.BAF.html"
"8428","標題[賣/ 台中] iPad WIFI 32 G白色","時間Thu Jan 21 20:51:41 2016","[交易價格]：5000元","https://www.ptt.cc/bbs/MacShop/M.1453380703.A.AFA.html"
"8429","標題[賣/全國] the new iPad 16G wifi","時間Thu Jan 21 21:06:52 2016","[交易價格]： 4000","https://www.ptt.cc/bbs/MacShop/M.1453381615.A.3A1.html"
"8430","標題[賣/台北] 全新Apple Watch Sport 38mm 白色","時間Thu Jan 21 21:17:16 2016","[交易價格]：9000元(不含運)","https://www.ptt.cc/bbs/MacShop/M.1453382239.A.D9C.html"
"8431","標題[賣/全國] iPad mini 1 16G wifi ","時間Thu Jan 21 21:19:16 2016","[交易價格]：3000","https://www.ptt.cc/bbs/MacShop/M.1453382358.A.0DC.html"
"8432","標題[賣/新竹] iphone 6+ plus 64G 金 ","時間Thu Jan 21 21:47:45 2016","[交易價格]：19300","https://www.ptt.cc/bbs/MacShop/M.1453384067.A.799.html"
"8433","標題[賣/台北] ipad air 2 64G wifi+4G 金色","時間Thu Jan 21 21:57:37 2016","[交易價格]：19500","https://www.ptt.cc/bbs/MacShop/M.1453384662.A.401.html"
"8434","標題[賣/全省] iphone5S 16G金色 ","時間Thu Jan 21 21:58:27 2016","[交易價格]：6500","https://www.ptt.cc/bbs/MacShop/M.1453384709.A.BF4.html"
"8435","標題[賣/高雄] iPhone 6 64G 金 整新未使用 保固內","時間Thu Jan 21 21:59:28 2016","[交易價格]：17500","https://www.ptt.cc/bbs/MacShop/M.1453384770.A.1B1.html"
"8436","標題[賣/台北] iphone 6S+ 64G 玫瑰金 ","時間Thu Jan 21 22:12:11 2016","[交易價格]：29500","https://www.ptt.cc/bbs/MacShop/M.1453385534.A.128.html"
"8437","標題[賣/台北] iPhone 6/6S 盾牛頓","時間Thu Jan 21 22:21:19 2016","[交易價格]：480含運","https://www.ptt.cc/bbs/MacShop/M.1453386081.A.00E.html"
"8438","標題[賣/全省] 二手 iPad mini 2 WiFi 16G","時間Thu Jan 21 22:21:44 2016","[交易價格]：6500元","https://www.ptt.cc/bbs/MacShop/M.1453386107.A.910.html"
"8439","標題[賣/台中] 2015 MacBook Air 13吋 4G/256G","時間Thu Jan 21 23:04:07 2016","[交易價格]：31000","https://www.ptt.cc/bbs/MacShop/M.1453388650.A.2A8.html"
"8440","標題[賣/台北] iphone5s 32G金色","時間Thu Jan 21 23:04:08 2016","[交易價格]：8200","https://www.ptt.cc/bbs/MacShop/M.1453388651.A.FF8.html"
"8441","標題[賣t/全省] apple TV 4 32GB(MGY52TA/A)","時間Thu Jan 21 23:06:07 2016","[交易價格]：5000","https://www.ptt.cc/bbs/MacShop/M.1453388769.A.682.html"
"8442","標題[賣/台北] 美國iTunes實體卡 $25=725 $50=1440","時間Thu Jan 21 23:27:44 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453390067.A.2D0.html"
"8443","標題[賣/台北] Iphone 5S 16G 天空灰","時間Thu Jan 21 23:43:27 2016","[交易價格]：$6500，不議價","https://www.ptt.cc/bbs/MacShop/M.1453391014.A.537.html"
"8444","標題[賣/新竹] iphone 4S 白色 16G","時間Fri Jan 22 00:32:22 2016","[交易價格]：2000","https://www.ptt.cc/bbs/MacShop/M.1453393944.A.8CE.html"
"8445","標題[賣/台北] iPhone 6s 64G 玫瑰金 (全新未拆)","時間Fri Jan 22 00:44:53 2016"," [交易價格]： 26000","https://www.ptt.cc/bbs/MacShop/M.1453394695.A.93F.html"
"8446","標題[賣/台南] iPhone 6+ 64G 金色  ","時間Fri Jan 22 00:46:57 2016","[交易價格]： 19500","https://www.ptt.cc/bbs/MacShop/M.1453394819.A.838.html"
"8447","標題[賣/台北] iMac 21.5吋 2012Late (保固內)","時間Fri Jan 22 00:59:32 2016","[交易價格]：NT.26,500","https://www.ptt.cc/bbs/MacShop/M.1453395577.A.37F.html"
"8448","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1453411920.A.5BD.html","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1453411920.A.5BD.html"
"8449","標題[賣/高雄] iPad mini4 16g wi-fi","時間Fri Jan 22 08:38:23 2016","[交易價格]：10500","https://www.ptt.cc/bbs/MacShop/M.1453423105.A.AF2.html"
"8450","標題[賣/新竹] Macbook pro 2014mid 8g/256g","時間Fri Jan 22 09:17:26 2016","[交易價格]：35000","https://www.ptt.cc/bbs/MacShop/M.1453425449.A.EAA.html"
"8451","標題[賣/雙北] iPad mini 4 wifi 128gb 金色 wifi","時間Fri Jan 22 09:54:24 2016","[交易價格]：17000 大刀者不回，謝謝","https://www.ptt.cc/bbs/MacShop/M.1453427667.A.FDF.html"
"8452","標題[賣/北部] ipad air2 wifi/4G版本64GB金","時間Fri Jan 22 10:33:09 2016"," [交易價格]： 12000(宅配+150)","https://www.ptt.cc/bbs/MacShop/M.1453429991.A.A1C.html"
"8453","標題[賣/台北] iPad mini 一代 wifi 16G 銀","時間Fri Jan 22 10:35:51 2016","[交易價格]：3700","https://www.ptt.cc/bbs/MacShop/M.1453430153.A.918.html"
"8454","標題[賣/中壢] iPad mini4 64G 金","時間Fri Jan 22 10:52:26 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453431148.A.C04.html"
"8455","標題[賣/台南] new ipad(ipad3) 16G wifi ","時間Fri Jan 22 11:01:32 2016","[交易價格]：4500","https://www.ptt.cc/bbs/MacShop/M.1453431694.A.306.html"
"8456","標題[賣/台南] 全新ipad air 2 wifi 64G","時間Fri Jan 22 11:07:46 2016","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1453432068.A.4EB.html"
"8457","標題[賣/新竹] Apple 專用 記憶體 ddr3 1600 8G","時間Fri Jan 22 11:13:19 2016","[交易價格]：950","https://www.ptt.cc/bbs/MacShop/M.1453432402.A.DDC.html"
"8458","標題[賣/台中] iphone 6 plus 64G 金 神腦保固中(重po)","時間Fri Jan 22 11:19:49 2016","[交易價格]：18500 今天來優惠200","https://www.ptt.cc/bbs/MacShop/M.1453432792.A.937.html"
"8459","標題[賣/全國] 二手 iPad Air","時間Fri Jan 22 12:18:20 2016","[交易價格]：13000","https://www.ptt.cc/bbs/MacShop/M.1453436305.A.8B7.html"
"8460","標題[賣/台北] IPhone 6s Plus 64g玫瑰金 ","時間Fri Jan 22 12:31:48 2016","[交易價格]：26000 (誠可議)","https://www.ptt.cc/bbs/MacShop/M.1453437112.A.353.html"
"8461","標題[賣/全省] iPhone 6s 64G 銀","時間Fri Jan 22 12:37:00 2016","[交易價格]： 25000不含運","https://www.ptt.cc/bbs/MacShop/M.1453437423.A.DB4.html"
"8462","標題[賣/全省] 15"" Macbook Pro 2.5GHz 16/512保固 ","時間Fri Jan 22 12:51:42 2016","[交易價格]：$57500","https://www.ptt.cc/bbs/MacShop/M.1453438305.A.DFC.html"
"8463","標題[賣/台北] new ipad (ipad3) 16G wifi 白","時間Fri Jan 22 12:54:21 2016","[交易價格]：$4500","https://www.ptt.cc/bbs/MacShop/M.1453438464.A.EB1.html"
"8464","標題[賣/台北] Magic Mouse 2 全新未拆封","時間Fri Jan 22 13:25:06 2016","[交易價格]：2500","https://www.ptt.cc/bbs/MacShop/M.1453440310.A.378.html"
"8465","標題[賣/全國] 全新 Apple tv 3 台灣公司貨 ","時間Fri Jan 22 13:25:34 2016","[交易價格]：2050元","https://www.ptt.cc/bbs/MacShop/M.1453440337.A.8CF.html"
"8466","標題[賣/台北] 二手IPAD AIR2 64GB LTE 太空灰 ","時間Fri Jan 22 13:25:42 2016","[交易價格]：17,500","https://www.ptt.cc/bbs/MacShop/M.1453440345.A.8C6.html"
"8467","標題[賣/台中] New MacBook 12"" 金色可換Iphone 6S","時間Fri Jan 22 14:13:32 2016","[交易價格]：37,000","https://www.ptt.cc/bbs/MacShop/M.1453443215.A.4AF.html"
"8468","標題[賣/台北] 二手iphone 6 128g","時間Fri Jan 22 14:48:15 2016","[交易價格]：17200","https://www.ptt.cc/bbs/MacShop/M.1453445297.A.79A.html"
"8469","標題[賣/台北] Macbook Pro 2012 mid 15吋 retina","時間Fri Jan 22 14:56:56 2016","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1453445818.A.CDC.html"
"8470","標題[賣/全國] (降價!)保固內 iPad mini2 16G wifi","時間Fri Jan 22 15:17:56 2016","[交易價格]： 6000","https://www.ptt.cc/bbs/MacShop/M.1453447079.A.E62.html"
"8471","標題[賣/台北] 過保Mac mini(late-2012)及羅技鍵盤","時間Fri Jan 22 15:20:21 2016","[交易價格]：$14000NTD (mac mini+鍵盤)","https://www.ptt.cc/bbs/MacShop/M.1453447226.A.080.html"
"8472","標題[賣/全省] 全新Iphone6S/6S+超強韌度鋼化玻璃膜 ","時間Fri Jan 22 15:31:01 2016","[交易價格]：300元","https://www.ptt.cc/bbs/MacShop/M.1453447864.A.39C.html"
"8473","標題[賣/高雄] macbook air 13 128Gb 用一個月","時間Fri Jan 22 15:43:23 2016","[交易價格]：27500","https://www.ptt.cc/bbs/MacShop/M.1453448605.A.7E5.html"
"8474","標題[賣/全國] 二手 Apple Watch 42mm 不鏽鋼 黑色","時間Fri Jan 22 15:45:05 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453448709.A.395.html"
"8475","標題[賣/全國] 二手 Apple Watch 38mm 不鏽鋼 白色 ","時間Fri Jan 22 15:46:03 2016","[交易價格]：12500","https://www.ptt.cc/bbs/MacShop/M.1453448768.A.A2E.html"
"8476","標題[賣/雙北] 二手過保iPhone 6 灰色 16G","時間Fri Jan 22 15:52:44 2016","[交易價格]： $11000 NTD","https://www.ptt.cc/bbs/MacShop/M.1453449167.A.C3A.html"
"8477","標題[賣/全國] moshi iGlaze for iPhone 6/6s  ","時間Fri Jan 22 16:15:56 2016","[交易價格]：  北極藍只拆封試套 750元(原價890) 玫瑰古銅金使用3天 售650元","https://www.ptt.cc/bbs/MacShop/M.1453450574.A.932.html"
"8478","標題[賣/中壢] macbook 2.1 2006 13"" 小白  ","時間Fri Jan 22 16:22:19 2016","[交易價格]：3500 可談","https://www.ptt.cc/bbs/MacShop/M.1453450942.A.D71.html"
"8479","標題[賣/新竹] Air11""2015保內 /MBPR13"" 8G 256G","時間Fri Jan 22 16:32:15 2016","[交易價格]：29000","[交易價格]：21000"
"8480","標題[賣/台北] iPhone 6s 128G 銀色 台積電版 ","時間Fri Jan 22 16:59:51 2016","[交易價格]：25500，這周內面交25000，暫不開放議價","https://www.ptt.cc/bbs/MacShop/M.1453453194.A.E05.html"
"8481","標題[賣/台北] Mac專用電視棒 圓剛H830M","時間Fri Jan 22 17:10:33 2016","[交易價格]：1500元","https://www.ptt.cc/bbs/MacShop/M.1453453835.A.A32.html"
"8482","標題[賣/桃園] iPhone 6S+Plus 64g 銀色 台積電","時間Fri Jan 22 17:49:05 2016","[交易價格]：25500","https://www.ptt.cc/bbs/MacShop/M.1453456147.A.D53.html"
"8483","標題[賣/全國] Apple Watch不鏽鋼 對錶 黑＋白 二手","時間Fri Jan 22 17:57:25 2016","[交易價格]：26000可議價","https://www.ptt.cc/bbs/MacShop/M.1453456649.A.766.html"
"8484","標題[賣/全國 ] IPAD4 mini wifi版64G 金色","時間Fri Jan 22 18:27:22 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453458444.A.26D.html"
"8485","標題[賣/全省] 二手ipad 4","時間Fri Jan 22 18:32:11 2016","[交易價格]： 6000","https://www.ptt.cc/bbs/MacShop/M.1453458733.A.44A.html"
"8486","標題[賣/台北] adam亞果mDrive SD轉卡 mbpr13""","時間Fri Jan 22 19:04:39 2016","[交易價格]：460元  (原價590元)","https://www.ptt.cc/bbs/MacShop/M.1453460682.A.6D0.html"
"8487","標題[賣/中壢] APPLE WATCH 42MM","時間Fri Jan 22 19:21:43 2016","[交易價格]：11000","https://www.ptt.cc/bbs/MacShop/M.1453461708.A.378.html"
"8488","標題[賣/臺北] iphone 6s plus 64g 玫瑰金","時間Fri Jan 22 19:34:26 2016","[交易價格]：32000","https://www.ptt.cc/bbs/MacShop/M.1453462469.A.81F.html"
"8489","標題[賣/全省] 全新iPad mini 4 LTE 64G 金色","時間Fri Jan 22 20:12:15 2016","[交易價格]： 17000","https://www.ptt.cc/bbs/MacShop/M.1453464739.A.5C4.html"
"8490","標題[賣/台南]  iPhone 5 黑色 32g $4700","時間Fri Jan 22 20:20:13 2016","[交易價格]：$4700 今明兩天交易4500","https://www.ptt.cc/bbs/MacShop/M.1453465216.A.E9A.html"
"8491","標題[賣/台中] 二手iPad Air2 香檳金128G","時間Fri Jan 22 20:30:39 2016","[交易價格]：14000元","https://www.ptt.cc/bbs/MacShop/M.1453465842.A.BC6.html"
"8492","標題[賣/全國] iPad mini4 64G金 LTE + wifi ","時間Fri Jan 22 20:58:34 2016","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1453467516.A.199.html"
"8493","標題[賣/桃園] 2015 MBPR 13"" 8G/128G","時間Fri Jan 22 21:01:48 2016","[交易價格]：34000","https://www.ptt.cc/bbs/MacShop/M.1453467710.A.69C.html"
"8494","標題[賣/台北] iPhone 6S+ Plus 64G 金色全新未拆(已賣出)","時間Fri Jan 22 21:49:11 2016","[交易價格]：28950","https://www.ptt.cc/bbs/MacShop/M.1453470554.A.2D1.html"
"8495","標題[賣/台中] ★全新 Apple Watch Sport 38mm 白色 ","時間Fri Jan 22 22:01:16 2016","[交易價格]：$8900","https://www.ptt.cc/bbs/MacShop/M.1453471278.A.9A7.html"
"8496","標題[賣/台中] iPad Air2 皮革 SmartSuit保護殼全新","時間Fri Jan 22 22:23:21 2016","[交易價格]：700","https://www.ptt.cc/bbs/MacShop/M.1453472604.A.4D2.html"
"8497","標題[賣/台北] 全新港版15""MacBook Pro 16G 256G i7","時間Fri Jan 22 22:37:16 2016","[交易價格]：58000","https://www.ptt.cc/bbs/MacShop/M.1453473440.A.CC6.html"
"8498","標題[賣/台北] iPhone 6 16G 銀 整新機","時間Fri Jan 22 22:38:42 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1453473525.A.CDB.html"
"8499","標題[賣/台北] 2015 iPad/mini/Pro/Pencil台灣版全新","時間Fri Jan 22 22:40:31 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453473634.A.1AC.html"
"8500","標題[賣/台北] iPhone 6s 64g 玫瑰金","時間Fri Jan 22 22:43:29 2016","[交易價格]：25400","https://www.ptt.cc/bbs/MacShop/M.1453473812.A.C8F.html"
"8501","標題[賣/台北] AirPort Time Capsule 3TB","時間Fri Jan 22 22:56:26 2016","[交易價格]：售出","https://www.ptt.cc/bbs/MacShop/M.1453474589.A.E3A.html"
"8502","標題[賣/新北] 全新未拆 ipad mini 4 64G wifi 銀","時間Fri Jan 22 23:10:01 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453475406.A.B70.html"
"8503","標題[賣/台北]  mini display port to VGA 二手","時間Fri Jan 22 23:23:35 2016","[交易價格]： 500","https://www.ptt.cc/bbs/MacShop/M.1453476218.A.F73.html"
"8504","標題[賣/台中] iPhone 6 太空灰64g","時間Fri Jan 22 23:32:52 2016","[交易價格]：15000，配合面交可議","https://www.ptt.cc/bbs/MacShop/M.1453476775.A.DF1.html"
"8505","標題[賣/高雄]  Ipad mini 4 Wi-Fi 64G 全新未拆","時間Fri Jan 22 23:34:52 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453476895.A.D0F.html"
"8506","標題[賣/台北] 全新iPad mini4 64G wifi 金  ","時間Sat Jan 23 00:17:57 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453479481.A.D24.html"
"8507","標題[賣/台北] 2010 Mac Mini Server ","時間Sat Jan 23 00:33:04 2016","         [交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1453480386.A.DF3.html"
"8508","標題[賣/台北] iphone 6 128g 金","時間Sat Jan 23 00:39:46 2016","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1453480788.A.415.html"
"8509","標題[賣/全省] iphone5(s)9H防窺鋼玻璃保護貼便宜賣","時間Sat Jan 23 00:45:42 2016","[交易價格]：100元","https://www.ptt.cc/bbs/MacShop/M.1453481145.A.279.html"
"8510","標題[賣/台北] AirPort Time Capsule 3rd 2TB 時光機","時間Sat Jan 23 01:01:26 2016","[交易價格]：4,500","https://www.ptt.cc/bbs/MacShop/M.1453482088.A.8A0.html"
"8511","標題[賣/新竹] 二手ipad air 32GB LTE 黑(重PO)","時間Sat Jan 23 01:01:33 2016","[交易價格]：8,000(不議價)","https://www.ptt.cc/bbs/MacShop/M.1453482095.A.F0F.html"
"8512","標題[賣/台北] iPhone 6s 64G 太空灰 整新 包膜未拆","時間Sat Jan 23 01:02:00 2016","[交易價格]：24,500 (原價28,500)","https://www.ptt.cc/bbs/MacShop/M.1453482122.A.27C.html"
"8513","標題[賣/彰化] 全新原廠Iphone耳機，傳輸線，豆腐頭","時間Sat Jan 23 01:36:06 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453484168.A.4C2.html"
"8514","標題[賣/全省] 全新Apple Watch Sport 38mm 太空灰","時間Sat Jan 23 02:03:44 2016","[交易價格]：$9,500 (誠可小議)","https://www.ptt.cc/bbs/MacShop/M.1453485827.A.964.html"
"8515","標題[賣/新竹] 全新iPad Pro 32G wifi 銀色 ","時間Sat Jan 23 02:12:14 2016","[交易價格]：25500元","https://www.ptt.cc/bbs/MacShop/M.1453486337.A.21F.html"
"8516","標題[賣/高雄] iPhone 5S 16GB 金色","時間Sat Jan 23 02:15:56 2016","[交易價格]： 6500","https://www.ptt.cc/bbs/MacShop/M.1453486560.A.F46.html"
"8517","標題[賣/高雄] 全新 APPLE 蘋果(線 耳機 旅充 保護貼","時間Sat Jan 23 02:17:34 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453486657.A.8A7.html"
"8518","標題[賣/台中] IPHONE 5S 32G 灰黑","時間Sat Jan 23 02:19:09 2016","[交易價格]：7500元整","https://www.ptt.cc/bbs/MacShop/M.1453486752.A.412.html"
"8519","標題[賣/台北] Macbook Air 13"" 2013mid /4GB/256GB","時間Sat Jan 23 02:20:23 2016","[交易價格]：25,000","https://www.ptt.cc/bbs/MacShop/M.1453486826.A.93F.html"
"8520","標題[賣/高雄] 2015 最新款 Macbook Pro Retina 13"" ","時間Sat Jan 23 04:37:36 2016","[交易價格]：33000","https://www.ptt.cc/bbs/MacShop/M.1453495058.A.782.html"
"8521","標題[賣/板橋] (MFI蘋果認證)蘋果安卓二用的 傳輸線 ","時間Sat Jan 23 07:26:36 2016","[交易價格]：500元","https://www.ptt.cc/bbs/MacShop/M.1453505198.A.DD8.html"
"8522","標題[賣/嘉義] iphone6 16g 金 過保","時間Sat Jan 23 09:01:07 2016","[交易價格]：11500","https://www.ptt.cc/bbs/MacShop/M.1453510870.A.CC0.html"
"8523","標題[賣/台北] iPhone 6s 16G 金 全新","時間Sat Jan 23 09:31:42 2016","[交易價格]：22000可議","https://www.ptt.cc/bbs/MacShop/M.1453512704.A.04E.html"
"8524","標題[賣/中壢] iPad mini4 64G 金 Wifi","時間Sat Jan 23 09:41:09 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453513272.A.BEA.html"
"8525","標題[賣/北部] ipad pro 4G版 lte 128G","時間Sat Jan 23 10:01:26 2016","[交易價格]：34000","https://www.ptt.cc/bbs/MacShop/M.1453514490.A.3DE.html"
